record_id,vehicle,community,community_url,post_id,comment_id,parent_id,source_type,author_id,author_pseudonym,date,text_raw,url,scraped_at,_origin
rec_b0283687b68d7b28,Toyota Veloz,VELOZ HYBRID INDONESIA,https://www.facebook.com/groups/1564504984994701,1813267306785133,1813267306785133_comment_3,1813267306785133,comment,,,2026-09-21,"Sy pake full pertalite aman aj om, perasaan malah lbh irit, rute luar kota dan dalam kota kombinasi pake pertamax biasanya 1:22-23 skrng malah bs 1:24-25.",https://www.facebook.com/groups/1564504984994701/posts/1813267306785133/?comment_id=1813284913450039&__cft__[0]=AZhYQ0_oCGr6YOTtRBN8DBu_2RchYumUH17jhLUZybervKkct64BhcJS5idZC9jSVCM7p5cp976yikdq7b2pngvU3FGxpZOBuWslV1nhR9howkJJNkTikavY7UmfVo2otK-SJmn27B3-g9VoPvGwKDB09uSv5tuuSda62nz1WVJ_3mH2Gr0J8ywZiw&__tn__=R-R,2026-09-22T02:37:42Z,raw_data_all.jsonl
rec_d16d667e6abf5cb0,Toyota Veloz,VELOZ HYBRID INDONESIA,https://www.facebook.com/groups/1564504984994701,1813267306785133,1813267306785133_comment_3,1813267306785133_comment_3,reply,,,2026-09-21,Kelasnya bapak bapak … Lihat selengkapnya,https://www.facebook.com/groups/1564504984994701/posts/1813267306785133/?comment_id=1813284913450039&__cft__[0]=AZhYQ0_oCGr6YOTtRBN8DBu_2RchYumUH17jhLUZybervKkct64BhcJS5idZC9jSVCM7p5cp976yikdq7b2pngvU3FGxpZOBuWslV1nhR9howkJJNkTikavY7UmfVo2otK-SJmn27B3-g9VoPvGwKDB09uSv5tuuSda62nz1WVJ_3mH2Gr0J8ywZiw&__tn__=R-R,2026-09-22T02:37:50Z,raw_data_all.jsonl
rec_d16d667e6abf5cb0,Toyota Veloz,VELOZ HYBRID INDONESIA,https://www.facebook.com/groups/1564504984994701,1813267306785133,1813267306785133_comment_3,1813267306785133_comment_3,reply,,,2026-09-21,"Semangat pagi semua kawan pengguna veloz hybrid..
Sahring dung apakah disini ada yg pakai BBM campur Pertalite dan pertamax separo separo setiap ngisi atau ada yg pakai pertalite saja..lalu konsumsi nya average nya berpa perliternya
Terimakasih",https://www.facebook.com/groups/1564504984994701/posts/1813267306785133/?comment_id=1813284913450039&__cft__[0]=AZhYQ0_oCGr6YOTtRBN8DBu_2RchYumUH17jhLUZybervKkct64BhcJS5idZC9jSVCM7p5cp976yikdq7b2pngvU3FGxpZOBuWslV1nhR9howkJJNkTikavY7UmfVo2otK-SJmn27B3-g9VoPvGwKDB09uSv5tuuSda62nz1WVJ_3mH2Gr0J8ywZiw&__tn__=R-R,2026-09-22T02:37:50Z,raw_data_all.jsonl
rec_d16d667e6abf5cb0,Toyota Veloz,VELOZ HYBRID INDONESIA,https://www.facebook.com/groups/1564504984994701,1813267306785133,1813267306785133_comment_3,1813267306785133_comment_3,reply,,,2026-09-21,"Sy pake full pertalite aman aj om, perasaan malah lbh irit, rute luar kota dan dalam kota kombinasi pake pertamax biasanya 1:22-23 skrng malah bs 1:24-25.",https://www.facebook.com/groups/1564504984994701/posts/1813267306785133/?comment_id=1813284913450039&__cft__[0]=AZhYQ0_oCGr6YOTtRBN8DBu_2RchYumUH17jhLUZybervKkct64BhcJS5idZC9jSVCM7p5cp976yikdq7b2pngvU3FGxpZOBuWslV1nhR9howkJJNkTikavY7UmfVo2otK-SJmn27B3-g9VoPvGwKDB09uSv5tuuSda62nz1WVJ_3mH2Gr0J8ywZiw&__tn__=R-R,2026-09-22T02:37:50Z,raw_data_all.jsonl
rec_d16d667e6abf5cb0,Toyota Veloz,VELOZ HYBRID INDONESIA,https://www.facebook.com/groups/1564504984994701,1813267306785133,1813267306785133_comment_3,1813267306785133_comment_3,reply,,,2026-09-21,"Budi Arifianto
berarti ono bolone yg pakai pertalite banyak aja hehee",https://www.facebook.com/groups/1564504984994701/posts/1813267306785133/?comment_id=1813284913450039&__cft__[0]=AZhYQ0_oCGr6YOTtRBN8DBu_2RchYumUH17jhLUZybervKkct64BhcJS5idZC9jSVCM7p5cp976yikdq7b2pngvU3FGxpZOBuWslV1nhR9howkJJNkTikavY7UmfVo2otK-SJmn27B3-g9VoPvGwKDB09uSv5tuuSda62nz1WVJ_3mH2Gr0J8ywZiw&__tn__=R-R,2026-09-22T02:37:50Z,raw_data_all.jsonl
rec_d16d667e6abf5cb0,Toyota Veloz,VELOZ HYBRID INDONESIA,https://www.facebook.com/groups/1564504984994701,1813267306785133,1813267306785133_comment_3,1813267306785133_comment_3,reply,,,2026-09-21,Saya isi pertalite om,https://www.facebook.com/groups/1564504984994701/posts/1813267306785133/?comment_id=1813284913450039&__cft__[0]=AZhYQ0_oCGr6YOTtRBN8DBu_2RchYumUH17jhLUZybervKkct64BhcJS5idZC9jSVCM7p5cp976yikdq7b2pngvU3FGxpZOBuWslV1nhR9howkJJNkTikavY7UmfVo2otK-SJmn27B3-g9VoPvGwKDB09uSv5tuuSda62nz1WVJ_3mH2Gr0J8ywZiw&__tn__=R-R,2026-09-22T02:37:50Z,raw_data_all.jsonl
rec_3a5782257bd77911,Toyota Veloz,VELOZ HYBRID INDONESIA,https://www.facebook.com/groups/1564504984994701,1813267306785133,1813267306785133_comment_4,1813267306785133,comment,,,2026-09-21,"Budi Arifianto
berarti ono bolone yg pakai pertalite banyak aja hehee",https://www.facebook.com/groups/1564504984994701/posts/1813267306785133/?comment_id=1813284913450039&__cft__[0]=AZhYQ0_oCGr6YOTtRBN8DBu_2RchYumUH17jhLUZybervKkct64BhcJS5idZC9jSVCM7p5cp976yikdq7b2pngvU3FGxpZOBuWslV1nhR9howkJJNkTikavY7UmfVo2otK-SJmn27B3-g9VoPvGwKDB09uSv5tuuSda62nz1WVJ_3mH2Gr0J8ywZiw&__tn__=R-R,2026-09-22T02:37:55Z,raw_data_all.jsonl
rec_dc12c6738a1372cf,Toyota Veloz,VELOZ HYBRID INDONESIA,https://www.facebook.com/groups/1564504984994701,1813267306785133,1813267306785133_comment_4,1813267306785133_comment_4,reply,,,2026-09-21,Kelasnya bapak bapak … Lihat selengkapnya,https://www.facebook.com/groups/1564504984994701/posts/1813267306785133/?comment_id=1813284913450039&__cft__[0]=AZhYQ0_oCGr6YOTtRBN8DBu_2RchYumUH17jhLUZybervKkct64BhcJS5idZC9jSVCM7p5cp976yikdq7b2pngvU3FGxpZOBuWslV1nhR9howkJJNkTikavY7UmfVo2otK-SJmn27B3-g9VoPvGwKDB09uSv5tuuSda62nz1WVJ_3mH2Gr0J8ywZiw&__tn__=R-R,2026-09-22T02:38:03Z,raw_data_all.jsonl
rec_dc12c6738a1372cf,Toyota Veloz,VELOZ HYBRID INDONESIA,https://www.facebook.com/groups/1564504984994701,1813267306785133,1813267306785133_comment_4,1813267306785133_comment_4,reply,,,2026-09-21,"Semangat pagi semua kawan pengguna veloz hybrid..
Sahring dung apakah disini ada yg pakai BBM campur Pertalite dan pertamax separo separo setiap ngisi atau ada yg pakai pertalite saja..lalu konsumsi nya average nya berpa perliternya
Terimakasih",https://www.facebook.com/groups/1564504984994701/posts/1813267306785133/?comment_id=1813284913450039&__cft__[0]=AZhYQ0_oCGr6YOTtRBN8DBu_2RchYumUH17jhLUZybervKkct64BhcJS5idZC9jSVCM7p5cp976yikdq7b2pngvU3FGxpZOBuWslV1nhR9howkJJNkTikavY7UmfVo2otK-SJmn27B3-g9VoPvGwKDB09uSv5tuuSda62nz1WVJ_3mH2Gr0J8ywZiw&__tn__=R-R,2026-09-22T02:38:03Z,raw_data_all.jsonl
rec_dc12c6738a1372cf,Toyota Veloz,VELOZ HYBRID INDONESIA,https://www.facebook.com/groups/1564504984994701,1813267306785133,1813267306785133_comment_4,1813267306785133_comment_4,reply,,,2026-09-21,"Sy pake full pertalite aman aj om, perasaan malah lbh irit, rute luar kota dan dalam kota kombinasi pake pertamax biasanya 1:22-23 skrng malah bs 1:24-25.",https://www.facebook.com/groups/1564504984994701/posts/1813267306785133/?comment_id=1813284913450039&__cft__[0]=AZhYQ0_oCGr6YOTtRBN8DBu_2RchYumUH17jhLUZybervKkct64BhcJS5idZC9jSVCM7p5cp976yikdq7b2pngvU3FGxpZOBuWslV1nhR9howkJJNkTikavY7UmfVo2otK-SJmn27B3-g9VoPvGwKDB09uSv5tuuSda62nz1WVJ_3mH2Gr0J8ywZiw&__tn__=R-R,2026-09-22T02:38:03Z,raw_data_all.jsonl
rec_dc12c6738a1372cf,Toyota Veloz,VELOZ HYBRID INDONESIA,https://www.facebook.com/groups/1564504984994701,1813267306785133,1813267306785133_comment_4,1813267306785133_comment_4,reply,,,2026-09-21,"Budi Arifianto
berarti ono bolone yg pakai pertalite banyak aja hehee",https://www.facebook.com/groups/1564504984994701/posts/1813267306785133/?comment_id=1813284913450039&__cft__[0]=AZhYQ0_oCGr6YOTtRBN8DBu_2RchYumUH17jhLUZybervKkct64BhcJS5idZC9jSVCM7p5cp976yikdq7b2pngvU3FGxpZOBuWslV1nhR9howkJJNkTikavY7UmfVo2otK-SJmn27B3-g9VoPvGwKDB09uSv5tuuSda62nz1WVJ_3mH2Gr0J8ywZiw&__tn__=R-R,2026-09-22T02:38:03Z,raw_data_all.jsonl
rec_dc12c6738a1372cf,Toyota Veloz,VELOZ HYBRID INDONESIA,https://www.facebook.com/groups/1564504984994701,1813267306785133,1813267306785133_comment_4,1813267306785133_comment_4,reply,,,2026-09-21,Saya isi pertalite om,https://www.facebook.com/groups/1564504984994701/posts/1813267306785133/?comment_id=1813284913450039&__cft__[0]=AZhYQ0_oCGr6YOTtRBN8DBu_2RchYumUH17jhLUZybervKkct64BhcJS5idZC9jSVCM7p5cp976yikdq7b2pngvU3FGxpZOBuWslV1nhR9howkJJNkTikavY7UmfVo2otK-SJmn27B3-g9VoPvGwKDB09uSv5tuuSda62nz1WVJ_3mH2Gr0J8ywZiw&__tn__=R-R,2026-09-22T02:38:03Z,raw_data_all.jsonl
rec_0e90d42a297af74f,Toyota Veloz,VELOZ HYBRID INDONESIA,https://www.facebook.com/groups/1564504984994701,1813267306785133,1813267306785133_comment_5,1813267306785133,comment,,,2026-09-21,Saya isi pertalite om,https://www.facebook.com/groups/1564504984994701/posts/1813267306785133/?comment_id=1813284913450039&__cft__[0]=AZhYQ0_oCGr6YOTtRBN8DBu_2RchYumUH17jhLUZybervKkct64BhcJS5idZC9jSVCM7p5cp976yikdq7b2pngvU3FGxpZOBuWslV1nhR9howkJJNkTikavY7UmfVo2otK-SJmn27B3-g9VoPvGwKDB09uSv5tuuSda62nz1WVJ_3mH2Gr0J8ywZiw&__tn__=R-R,2026-09-22T02:38:08Z,raw_data_all.jsonl
rec_a4bb2b1ef06b0faf,Toyota Veloz,VELOZ HYBRID INDONESIA,https://www.facebook.com/groups/1564504984994701,1813267306785133,1813267306785133_comment_5,1813267306785133_comment_5,reply,,,2026-09-21,Kelasnya bapak bapak … Lihat selengkapnya,https://www.facebook.com/groups/1564504984994701/posts/1813267306785133/?comment_id=1813284913450039&__cft__[0]=AZhYQ0_oCGr6YOTtRBN8DBu_2RchYumUH17jhLUZybervKkct64BhcJS5idZC9jSVCM7p5cp976yikdq7b2pngvU3FGxpZOBuWslV1nhR9howkJJNkTikavY7UmfVo2otK-SJmn27B3-g9VoPvGwKDB09uSv5tuuSda62nz1WVJ_3mH2Gr0J8ywZiw&__tn__=R-R,2026-09-22T02:38:14Z,raw_data_all.jsonl
rec_a4bb2b1ef06b0faf,Toyota Veloz,VELOZ HYBRID INDONESIA,https://www.facebook.com/groups/1564504984994701,1813267306785133,1813267306785133_comment_5,1813267306785133_comment_5,reply,,,2026-09-21,"Semangat pagi semua kawan pengguna veloz hybrid..
Sahring dung apakah disini ada yg pakai BBM campur Pertalite dan pertamax separo separo setiap ngisi atau ada yg pakai pertalite saja..lalu konsumsi nya average nya berpa perliternya
Terimakasih",https://www.facebook.com/groups/1564504984994701/posts/1813267306785133/?comment_id=1813284913450039&__cft__[0]=AZhYQ0_oCGr6YOTtRBN8DBu_2RchYumUH17jhLUZybervKkct64BhcJS5idZC9jSVCM7p5cp976yikdq7b2pngvU3FGxpZOBuWslV1nhR9howkJJNkTikavY7UmfVo2otK-SJmn27B3-g9VoPvGwKDB09uSv5tuuSda62nz1WVJ_3mH2Gr0J8ywZiw&__tn__=R-R,2026-09-22T02:38:14Z,raw_data_all.jsonl
rec_a4bb2b1ef06b0faf,Toyota Veloz,VELOZ HYBRID INDONESIA,https://www.facebook.com/groups/1564504984994701,1813267306785133,1813267306785133_comment_5,1813267306785133_comment_5,reply,,,2026-09-21,"Sy pake full pertalite aman aj om, perasaan malah lbh irit, rute luar kota dan dalam kota kombinasi pake pertamax biasanya 1:22-23 skrng malah bs 1:24-25.",https://www.facebook.com/groups/1564504984994701/posts/1813267306785133/?comment_id=1813284913450039&__cft__[0]=AZhYQ0_oCGr6YOTtRBN8DBu_2RchYumUH17jhLUZybervKkct64BhcJS5idZC9jSVCM7p5cp976yikdq7b2pngvU3FGxpZOBuWslV1nhR9howkJJNkTikavY7UmfVo2otK-SJmn27B3-g9VoPvGwKDB09uSv5tuuSda62nz1WVJ_3mH2Gr0J8ywZiw&__tn__=R-R,2026-09-22T02:38:14Z,raw_data_all.jsonl
rec_a4bb2b1ef06b0faf,Toyota Veloz,VELOZ HYBRID INDONESIA,https://www.facebook.com/groups/1564504984994701,1813267306785133,1813267306785133_comment_5,1813267306785133_comment_5,reply,,,2026-09-21,"Budi Arifianto
berarti ono bolone yg pakai pertalite banyak aja hehee",https://www.facebook.com/groups/1564504984994701/posts/1813267306785133/?comment_id=1813284913450039&__cft__[0]=AZhYQ0_oCGr6YOTtRBN8DBu_2RchYumUH17jhLUZybervKkct64BhcJS5idZC9jSVCM7p5cp976yikdq7b2pngvU3FGxpZOBuWslV1nhR9howkJJNkTikavY7UmfVo2otK-SJmn27B3-g9VoPvGwKDB09uSv5tuuSda62nz1WVJ_3mH2Gr0J8ywZiw&__tn__=R-R,2026-09-22T02:38:15Z,raw_data_all.jsonl
rec_a4bb2b1ef06b0faf,Toyota Veloz,VELOZ HYBRID INDONESIA,https://www.facebook.com/groups/1564504984994701,1813267306785133,1813267306785133_comment_5,1813267306785133_comment_5,reply,,,2026-09-21,Saya isi pertalite om,https://www.facebook.com/groups/1564504984994701/posts/1813267306785133/?comment_id=1813284913450039&__cft__[0]=AZhYQ0_oCGr6YOTtRBN8DBu_2RchYumUH17jhLUZybervKkct64BhcJS5idZC9jSVCM7p5cp976yikdq7b2pngvU3FGxpZOBuWslV1nhR9howkJJNkTikavY7UmfVo2otK-SJmn27B3-g9VoPvGwKDB09uSv5tuuSda62nz1WVJ_3mH2Gr0J8ywZiw&__tn__=R-R,2026-09-22T02:38:15Z,raw_data_all.jsonl
rec_471f90263e706855,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_11,,,post,,,,Warna Two tone Putih - Hitam… Lihat selengkapnya,https://www.facebook.com/groups/331613226681705,2026-09-22T03:25:29Z,raw_data_all.jsonl
rec_05a6f285f45c12ae,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_11,post_11_comment_1,post_11,comment,,,,"Sensor parkir buat toyota
Avanza xenia
Calya sigra
Agya ayla
Vios
Inova
Yaris dll
SENSOR PARKIR 2 titik ( suara )
* Rp 250 rb 
SENSOR PARKIR 4 titik ( suara )
* Rp 350 rb
KAMERA PARKIR 
* Rp 250  dan 350rb
GARANSI produk 1 bln
Pemasangan aman dan rapi
FREE PASANG 
jak sel
Bintaro
Pamulang 
Ciater
depok.
ciputat. 
Bsd dll
Layanan Home service 
Wa 0877 7577 2427 Tampilkan lebih sedikit",https://www.facebook.com/groups/331613226681705,2026-09-22T03:25:35Z,raw_data_all.jsonl
rec_1a909b0f03d53f55,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_11,post_11_comment_1,post_11_comment_1,reply,,,,"Sensor parkir buat toyota
Avanza xenia
Calya sigra
Agya ayla
Vios
Inova
Yaris dll
SENSOR PARKIR 2 titik ( suara )
* Rp 250 rb 
SENSOR PARKIR 4 titik ( suara )
* Rp 350 rb
KAMERA PARKIR 
* Rp 250  dan 350rb
GARANSI produk 1 bln
Pemasangan aman dan rapi
FREE PASANG 
jak sel
Bintaro
Pamulang 
Ciater
depok.
ciputat. 
Bsd dll
Layanan Home service 
Wa 0877 7577 2427 Tampilkan lebih sedikit",https://www.facebook.com/groups/331613226681705,2026-09-22T03:25:42Z,raw_data_all.jsonl
rec_1a909b0f03d53f55,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_11,post_11_comment_1,post_11_comment_1,reply,,,,Sensor parkir buat toyota,https://www.facebook.com/groups/331613226681705,2026-09-22T03:25:42Z,raw_data_all.jsonl
rec_1a909b0f03d53f55,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_11,post_11_comment_1,post_11_comment_1,reply,,,,Avanza xenia,https://www.facebook.com/groups/331613226681705,2026-09-22T03:25:42Z,raw_data_all.jsonl
rec_1a909b0f03d53f55,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_11,post_11_comment_1,post_11_comment_1,reply,,,,Calya sigra,https://www.facebook.com/groups/331613226681705,2026-09-22T03:25:42Z,raw_data_all.jsonl
rec_1a909b0f03d53f55,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_11,post_11_comment_1,post_11_comment_1,reply,,,,Agya ayla,https://www.facebook.com/groups/331613226681705,2026-09-22T03:25:42Z,raw_data_all.jsonl
rec_1a909b0f03d53f55,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_11,post_11_comment_1,post_11_comment_1,reply,,,,Inova,https://www.facebook.com/groups/331613226681705,2026-09-22T03:25:42Z,raw_data_all.jsonl
rec_1a909b0f03d53f55,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_11,post_11_comment_1,post_11_comment_1,reply,,,,Yaris dll,https://www.facebook.com/groups/331613226681705,2026-09-22T03:25:42Z,raw_data_all.jsonl
rec_1a909b0f03d53f55,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_11,post_11_comment_1,post_11_comment_1,reply,,,,SENSOR PARKIR 2 titik ( suara ),https://www.facebook.com/groups/331613226681705,2026-09-22T03:25:42Z,raw_data_all.jsonl
rec_1a909b0f03d53f55,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_11,post_11_comment_1,post_11_comment_1,reply,,,,* Rp 250 rb,https://www.facebook.com/groups/331613226681705,2026-09-22T03:25:42Z,raw_data_all.jsonl
rec_1a909b0f03d53f55,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_11,post_11_comment_1,post_11_comment_1,reply,,,,SENSOR PARKIR 4 titik ( suara ),https://www.facebook.com/groups/331613226681705,2026-09-22T03:25:42Z,raw_data_all.jsonl
rec_1a909b0f03d53f55,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_11,post_11_comment_1,post_11_comment_1,reply,,,,* Rp 350 rb,https://www.facebook.com/groups/331613226681705,2026-09-22T03:25:42Z,raw_data_all.jsonl
rec_1a909b0f03d53f55,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_11,post_11_comment_1,post_11_comment_1,reply,,,,KAMERA PARKIR,https://www.facebook.com/groups/331613226681705,2026-09-22T03:25:42Z,raw_data_all.jsonl
rec_1a909b0f03d53f55,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_11,post_11_comment_1,post_11_comment_1,reply,,,,* Rp 250  dan 350rb,https://www.facebook.com/groups/331613226681705,2026-09-22T03:25:42Z,raw_data_all.jsonl
rec_1a909b0f03d53f55,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_11,post_11_comment_1,post_11_comment_1,reply,,,,GARANSI produk 1 bln,https://www.facebook.com/groups/331613226681705,2026-09-22T03:25:42Z,raw_data_all.jsonl
rec_1a909b0f03d53f55,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_11,post_11_comment_1,post_11_comment_1,reply,,,,Pemasangan aman dan rapi,https://www.facebook.com/groups/331613226681705,2026-09-22T03:25:42Z,raw_data_all.jsonl
rec_1a909b0f03d53f55,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_11,post_11_comment_1,post_11_comment_1,reply,,,,FREE PASANG,https://www.facebook.com/groups/331613226681705,2026-09-22T03:25:42Z,raw_data_all.jsonl
rec_1a909b0f03d53f55,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_11,post_11_comment_1,post_11_comment_1,reply,,,,jak sel,https://www.facebook.com/groups/331613226681705,2026-09-22T03:25:42Z,raw_data_all.jsonl
rec_1a909b0f03d53f55,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_11,post_11_comment_1,post_11_comment_1,reply,,,,Bintaro,https://www.facebook.com/groups/331613226681705,2026-09-22T03:25:42Z,raw_data_all.jsonl
rec_1a909b0f03d53f55,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_11,post_11_comment_1,post_11_comment_1,reply,,,,Pamulang,https://www.facebook.com/groups/331613226681705,2026-09-22T03:25:42Z,raw_data_all.jsonl
rec_1a909b0f03d53f55,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_11,post_11_comment_1,post_11_comment_1,reply,,,,Ciater,https://www.facebook.com/groups/331613226681705,2026-09-22T03:25:42Z,raw_data_all.jsonl
rec_1a909b0f03d53f55,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_11,post_11_comment_1,post_11_comment_1,reply,,,,depok.,https://www.facebook.com/groups/331613226681705,2026-09-22T03:25:42Z,raw_data_all.jsonl
rec_1a909b0f03d53f55,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_11,post_11_comment_1,post_11_comment_1,reply,,,,ciputat.,https://www.facebook.com/groups/331613226681705,2026-09-22T03:25:42Z,raw_data_all.jsonl
rec_1a909b0f03d53f55,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_11,post_11_comment_1,post_11_comment_1,reply,,,,Bsd dll,https://www.facebook.com/groups/331613226681705,2026-09-22T03:25:42Z,raw_data_all.jsonl
rec_1a909b0f03d53f55,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_11,post_11_comment_1,post_11_comment_1,reply,,,,Layanan Home service,https://www.facebook.com/groups/331613226681705,2026-09-22T03:25:42Z,raw_data_all.jsonl
rec_1a909b0f03d53f55,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_11,post_11_comment_1,post_11_comment_1,reply,,,,Mempererat dan memperluas hubungan silahturahmi antar sesama pengguna mobil Toyota Yaris Cross,https://www.facebook.com/groups/331613226681705,2026-09-22T03:25:42Z,raw_data_all.jsonl
rec_c9dc954521d0ed7c,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_11,post_11_comment_2,post_11,comment,,,,Sensor parkir buat toyota,https://www.facebook.com/groups/331613226681705,2026-09-22T03:25:43Z,raw_data_all.jsonl
rec_2ab40b17a1bbc4bc,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_11,post_11_comment_2,post_11_comment_2,reply,,,,"Sensor parkir buat toyota
Avanza xenia
Calya sigra
Agya ayla
Vios
Inova
Yaris dll
SENSOR PARKIR 2 titik ( suara )
* Rp 250 rb 
SENSOR PARKIR 4 titik ( suara )
* Rp 350 rb
KAMERA PARKIR 
* Rp 250  dan 350rb
GARANSI produk 1 bln
Pemasangan aman dan rapi
FREE PASANG 
jak sel
Bintaro
Pamulang 
Ciater
depok.
ciputat. 
Bsd dll
Layanan Home service 
Wa 0877 7577 2427 Tampilkan lebih sedikit",https://www.facebook.com/groups/331613226681705,2026-09-22T03:25:52Z,raw_data_all.jsonl
rec_2ab40b17a1bbc4bc,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_11,post_11_comment_2,post_11_comment_2,reply,,,,Sensor parkir buat toyota,https://www.facebook.com/groups/331613226681705,2026-09-22T03:25:52Z,raw_data_all.jsonl
rec_2ab40b17a1bbc4bc,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_11,post_11_comment_2,post_11_comment_2,reply,,,,Avanza xenia,https://www.facebook.com/groups/331613226681705,2026-09-22T03:25:52Z,raw_data_all.jsonl
rec_2ab40b17a1bbc4bc,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_11,post_11_comment_2,post_11_comment_2,reply,,,,Calya sigra,https://www.facebook.com/groups/331613226681705,2026-09-22T03:25:52Z,raw_data_all.jsonl
rec_2ab40b17a1bbc4bc,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_11,post_11_comment_2,post_11_comment_2,reply,,,,Agya ayla,https://www.facebook.com/groups/331613226681705,2026-09-22T03:25:52Z,raw_data_all.jsonl
rec_2ab40b17a1bbc4bc,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_11,post_11_comment_2,post_11_comment_2,reply,,,,Inova,https://www.facebook.com/groups/331613226681705,2026-09-22T03:25:52Z,raw_data_all.jsonl
rec_2ab40b17a1bbc4bc,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_11,post_11_comment_2,post_11_comment_2,reply,,,,Yaris dll,https://www.facebook.com/groups/331613226681705,2026-09-22T03:25:52Z,raw_data_all.jsonl
rec_2ab40b17a1bbc4bc,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_11,post_11_comment_2,post_11_comment_2,reply,,,,SENSOR PARKIR 2 titik ( suara ),https://www.facebook.com/groups/331613226681705,2026-09-22T03:25:52Z,raw_data_all.jsonl
rec_2ab40b17a1bbc4bc,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_11,post_11_comment_2,post_11_comment_2,reply,,,,* Rp 250 rb,https://www.facebook.com/groups/331613226681705,2026-09-22T03:25:52Z,raw_data_all.jsonl
rec_2ab40b17a1bbc4bc,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_11,post_11_comment_2,post_11_comment_2,reply,,,,SENSOR PARKIR 4 titik ( suara ),https://www.facebook.com/groups/331613226681705,2026-09-22T03:25:52Z,raw_data_all.jsonl
rec_2ab40b17a1bbc4bc,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_11,post_11_comment_2,post_11_comment_2,reply,,,,* Rp 350 rb,https://www.facebook.com/groups/331613226681705,2026-09-22T03:25:52Z,raw_data_all.jsonl
